index,token,logprob,probability,cumulative_logprob
135, the,-1.2993728e-05,0.9999870063564181,-58.361175676727036
136, ,-1.6569955e-05,0.999983430182281,-58.36119224668204
137,12,-2.145765e-06,0.9999978542373021,-58.36119439244704
138,-,0.0,1.0,-58.36119439244704
139,19,-1.5497195e-06,0.9999984502817009,-58.36119594216654
140,-,-5.960463e-07,0.9999994039538777,-58.36119653821284
141,201,-4.7683704e-07,0.9999995231630737,-58.361197015049875
142,7,-3.2186456e-06,0.9999967813595798,-58.36120023369548
143, deletions,-2.0265559e-06,0.9999979734461535,-58.361202260251375
144, processed,-8.463824e-06,0.999991536211818,-58.36121072407538
145,".""",-0.035478767,0.965143226898576,-58.39668949107538
146, I,-0.27084976,0.7627310805148281,-58.667539251075375
147, could,-0.09636389,0.9081334952381586,-58.763903141075374
148, make,-2.500516,0.0820426536905412,-61.26441914107537
149, a,-6.794699e-05,0.9999320553183444,-61.26448708806537
150, function,-3.266281e-05,0.9999673377234237,-61.26451975087537
151, like,-0.7048619,0.49417681536218633,-61.96938165087537
152, process,-0.5339931,0.5862592975424168,-62.503374750875366
153,_de,-0.08179216,0.9214634557599296,-62.585166910875365
154,let,-9.9296405e-05,0.9999007085247249,-62.58526620728036
155,ions,-6.675698e-06,0.9999933243242825,-62.585272882978366
156,(date,-0.3146761,0.730025291171083,-62.899948982978366
157,").

",-0.5165627,0.5965676096167234,-63.41651168297837
158,Many,-2.0455093,0.129314313423504,-65.46202098297837
159, are,-0.37004066,0.6907062459504365,-65.83206164297837
160, not,-2.8919082,0.05547026320105914,-68.72396984297838
161, technical,-1.384709,0.2503966546172985,-70.10867884297838
162, tasks,-4.401974,0.01225312833877579,-74.51065284297837
163, like,-4.2849107,0.013774851560616808,-78.79556354297837
164, UI,-0.664552,0.5145039738631293,-79.46011554297837
165, redesign,-0.34613505,0.7074169439968117,-79.80625059297837
166, or,-1.8950531,0.15031035335472517,-81.70130369297837
167, reporting,-0.32125118,0.725241062060023,-82.02255487297838
168, about,-8.43393,0.00021736556293223136,-90.45648487297838
169, user,-0.2553027,0.7746819662353156,-90.71178757297838
170, testing,-1.3589766e-05,0.9999864103263405,-90.71180116274438
171,.,-0.3069181,0.7357108531587636,-91.01871926274438
172, For,-0.4311789,0.6497426614144273,-91.44989816274439
173, those,-0.033708703,0.9668531050297765,-91.48360686574439
174,",",-0.004974726,0.9950376274558786,-91.48858159174439
175, I,-0.09731286,0.9072721125729791,-91.5858944517444
176, might,-0.11931315,0.8875298272751118,-91.70520760174439
177, need,-0.55845404,0.5720928131576906,-92.26366164174439
178, to,-0.0009376182,0.9990628212265956,-92.26459925994439
179, simulate,-0.06252915,0.939385679321811,-92.3271284099444
180, them,-1.6309797,0.19573771592022543,-93.95810810994439
181, with,-0.20658843,0.8133543333530084,-94.16469653994439
182, print,-1.3480785,0.2597388696919515,-95.51277503994439
183, statements,-0.003763499,0.9962435740863949,-95.51653853894439
184, or,-0.017031012,0.9831131958557232,-95.53356955094439
185, mocked,-6.259136,0.001912897826575094,-101.79270555094439
186, actions,-2.1672025,0.11449747598842774,-103.95990805094439
187,",",-0.07144072,0.9310514686900455,-104.03134877094439
188, but,-0.013174627,0.986911778528528,-104.04452339794439
189, it,-3.1842997,0.041407233135235234,-107.22882309794439
190, says,-0.0021802245,0.9978221504631374,-107.23100332244438
191," """,-1.0792227,0.339859595864618,-108.31022602244438
192,not,-1.1428328,0.318914320515226,-109.45305882244438
193, print,-3.7746344,0.02294547797537875,-113.22769322244437
194,""",",-0.0684121,0.9338755441562072,-113.29610532244438
195, so,-0.34831348,0.7058775630291098,-113.64441880244438
196, actual,-1.1227467,0.32538483157131576,-114.76716550244437
197, logic,-0.00019381552,0.9998062032610145,-114.76735931796438
198,".

",-0.029464675,0.9709651763802448,-114.79682399296438
199,It,-1.3090498,0.27007656124842494,-116.10587379296437
200, says,-0.011797421,0.9882718957171871,-116.11767121396437
201," """,-0.02836064,0.9720377478880463,-116.14603185396437
202,Each,-0.26981196,0.7635230537139979,-116.41584381396437
203, function,-3.6954812e-06,0.9999963045256283,-116.41584750944557
204, must,-2.264974e-06,0.999997735028565,-116.41584977441957
205, contain,-1.1563234e-05,0.9999884368328539,-116.41586133765357
206, actual,-8.70224e-06,0.9999912977978643,-116.41587003989356
207, logic,-5.3644035e-06,0.9999946356108884,-116.41587540429707
208, (,-0.00019500738,0.9998050116327032,-116.41607041167707
209,not,-1.5735503e-05,0.9999842646208024,-116.41608614718007
210, ',-8.189343e-05,0.9999181099231754,-116.41616804061007
211,pass,-2.7418098e-06,0.9999972581939588,-116.41617078241987
212,',-1.3470559e-05,0.9999865295317276,-116.41618425297887
213, or,-5.3644035e-06,0.9999946356108884,-116.41618961738237
214, ',-6.544376e-05,0.9999345583813961,-116.41625506114237
215,print,-2.0384581e-05,0.9999796156267642,-116.41627544572337
216,'),-0.90864223,0.40307113055191346,-117.32491767572337
217,""".",-0.20699121,0.8130267964617031,-117.53190888572337
218, So,-0.20444809,0.8150970525073236,-117.73635697572337
219,",",-0.97950613,0.3754964995219355,-118.71586310572337
220, I,-2.490622,0.08285841261090791,-121.20648510572337
221, have,-2.7408137,0.06451782737236636,-123.94729880572338
222, to,-7.068861e-05,0.9999293138883809,-123.94736949433337
223, be,-5.574758,0.0037923932302704323,-129.52212749433338
224, clever,-3.5049517,0.030048224638374137,-133.02707919433337
225,".

",-0.36123568,0.6968147538118644,-133.38831487433336
226,Perhaps,-0.45353964,0.6353751672402974,-133.84185451433336
227, create,-0.91880506,0.398995532059833,-134.76065957433337
228, classes,-0.30456218,0.7374461724059609,-135.06522175433338
229, or,-0.06360238,0.9383780432385476,-135.12882413433337
230, functions,-0.25956392,0.7713878993035694,-135.38838805433338
231, that,-0.0010505163,0.9989500352990768,-135.3894385706334
232, simulate,-0.95419645,0.38512148462019474,-136.3436350206334
233, the,-0.26491305,0.7672726614334447,-136.6085480706334
234, backend,-2.396008,0.09108082316532314,-139.00455607063338
235, logic,-0.4398326,0.6441442418043732,-139.44438867063337
236,".

",-2.2517724,0.10521258042914164,-141.69616107063337
237,Many,-1.771774,0.17003108597024164,-143.46793507063336
238, seem,-0.6403305,0.5271181826918716,-144.10826557063336
239, related,-0.26638559,0.7661436532074734,-144.37465116063336
240, to,-2.5868081e-05,0.9999741322535759,-144.37467702871436
241, a,-0.21448717,0.8069551649002505,-144.58916419871437
242, system,-0.102565445,0.9025190824587656,-144.69172964371438
243, called,-0.011113882,0.9889476490260735,-144.70284352571437
244, Broker,-0.3147333,0.7299835349186682,-145.01757682571437
245,",",-0.0935374,0.9107039564612914,-145.11111422571437
246, perhaps,-2.514645,0.08089162363651432,-147.62575922571438
247, for,-0.4602903,0.6311004104624889,-148.08604952571437
248, financial,-0.595691,0.5511815677848128,-148.68174052571436
249, data,-0.057303693,0.9443072463150961,-148.73904421871435
250, submission,-1.2106493,0.29800372278131965,-149.94969351871435
251,",",-2.009693,0.1340298155067238,-151.95938651871435
252, like,-1.0718045,0.3423901166689052,-153.03119101871437
253, F,-0.31450555,0.730149807602329,-153.34569656871437
254,ABS,-3.492771e-05,0.9999650728999654,-153.34573149642438
255, (,-0.27563953,0.75908650936387,-153.62137102642438
256,Financial,-0.26309553,0.7686684629053604,-153.88446655642437
257, Assistance,-0.011535374,0.9885309033372469,-153.89600193042438
258, Broker,-0.05485082,0.9466263551402377,-153.9508527504244
259, Submissions,-0.8598031,0.42324541113521,-154.81065585042438
260,"),",-1.2642174,0.2824602630667633,-156.0748732504244
261, D,-0.09437202,0.9099441818308052,-156.1692452704244
262,ABS,-2.193427e-05,0.9999780659705544,-156.1692672046944
263, (,-1.9120284,0.14778032476488215,-158.0812956046944
264,Data,-0.24635291,0.7816463254397861,-158.3276485146944
265, Accountability,-1.6746813,0.18736788411218538,-160.0023298146944
266, Broker,-0.013103917,0.986981565527678,-160.0154337316944
267, Submissions,-0.07597778,0.9268368006442914,-160.0914115116944
268,"),",-0.071621396,0.9308832652305101,-160.1630329076944
269, FP,-1.5069587,0.2215828541659019,-161.6699916076944
270,DS,-0.0001040643,0.9998959411145014,-161.6700956719944
271, (,-0.7139565,0.4897028501964063,-162.3840521719944
272,Federal,-0.006291109,0.9937286385931035,-162.3903432809944
273, Procurement,-0.0008823554,0.9991180337610581,-162.39122563639438
274, Data,-0.00042453335,0.9995755567515318,-162.3916501697444
275, System,-0.0007468057,0.9992534730899718,-162.3923969754444
276,").

",-1.0545385,0.34835315519650734,-163.4469354754444
277,I,-0.36281702,0.6957137235501083,-163.8097524954444
278, need,-0.12592354,0.881682257631685,-163.9356760354444
279, to,-4.7205765e-05,0.9999527953491746,-163.9357232412094
280, pick,-5.95776,0.0025856974521631703,-169.8934832412094
281, key,-1.3923551,0.24848939758738103,-171.2858383412094
282, ones,-0.09276825,0.9114046938609432,-171.3786065912094
283, and,-1.0621138,0.3457242455014442,-172.4407203912094
284, implement,-0.036671624,0.9639926354263455,-172.4773920152094
285, logical,-4.4394836,0.011802031515479261,-176.9168756152094
286, code,-5.641559,0.003547333799722807,-182.5584346152094
287, for,-0.37187743,0.6894387418521641,-182.9303120452094
288, them,-0.0078114746,0.992218955681039,-182.9381235198094
289,".

",-0.013776339,0.9863181204919398,-182.9518998588094
290,But,-2.1719747,0.11395237283865116,-185.1238745588094
291, the,-0.58030665,0.5597267000534079,-185.70418120880942
292, instruction,-0.19281931,0.824630963247031,-185.89700051880942
293, is,-0.00015269544,0.9998473162173553,-185.8971532142494
294, to,-0.02223584,0.9780095540771453,-185.91938905424942
295, write,-1.4658644,0.23087833396590543,-187.3852534542494
296, Python,-0.69558024,0.49878494902499776,-188.0808336942494
297, code,-7.140382e-05,0.999928598729192,-188.0809050980694
298, implementing,-0.0070732427,0.9929517138053401,-188.08797834076938
299, all,-2.3212962,0.09814628590346071,-190.4092745407694
300, of,-1.2208219,0.29498761693938946,-191.6300964407694
301, them,-0.0020267677,0.9979752848067692,-191.63212320846938
302,".

",-1.058708,0.34690372052468293,-192.69083120846938
303,This,-1.4432335,0.23616289004222163,-194.13406470846937
304, is,-1.0008249,0.36757610254963535,-195.13488960846936
305, impractical,-0.88514304,0.41265514286565963,-196.02003264846937
306,.,-0.06692925,0.9352613687379153,-196.08696189846935
307, There,-1.3967874,0.2473904552505997,-197.48374929846935
308, are,-0.011921468,0.9881493111566197,-197.49567076646935
309, over,-0.90705836,0.4037100486715136,-198.40272912646935
310, ,-7.7125434e-05,0.9999228775400898,-198.40280625190334
311,50,-2.6487925,0.07073657592765917,-201.05159875190336
312, user,-0.03139696,0.9690908064260749,-201.08299571190335
313, stories,-0.0002298091,0.9997702173040885,-201.08322552100336
314,.,-1.1430097,0.31885790956162285,-202.22623522100335
315, I,-0.1035954,0.9015900069523043,-202.32983062100334
316, can't,-0.64300215,0.5257117869342333,-202.97283277100334
317, implement,-0.92519504,0.396454087128673,-203.89802781100335
318, all,-0.14326282,0.8665262985237174,-204.04129063100333
319,".

",-0.4767058,0.6208251491876247,-204.51799643100333
320,Perhaps,-0.052662816,0.948699844966595,-204.57065924700333
321, group,-0.19800042,0.8203695085825651,-204.76865966700333
322, them,-0.010229185,0.989822955177596,-204.77888885200332
323, or,-0.10051798,0.9043688517146333,-204.87940683200333
324, select,-0.94096977,0.39024919982698925,-205.82037660200334
325, representative,-0.7045466,0.49433265387872116,-206.52492320200332
326, ones,-0.00016962043,0.9998303939547318,-206.52509282243332
327,".

",-0.31833208,0.7273612061951505,-206.84342490243333
328,The,-0.3533471,0.7023333711512155,-207.19677200243333
329, user,-0.6966564,0.4982484653371738,-207.89342840243333
330, said,-1.1286491,0.32346993693779863,-209.02207750243332
331," """,-0.062092204,0.9397962298245162,-209.08416970643333
332,implement,-1.0245618,0.358953724470037,-210.10873150643332
333,ing,-0.014380391,0.9857225129656895,-210.12311189743332
334, the,-0.00011193126,0.9998880750040697,-210.1232238286933
335, following,-0.00021431534,0.999785707623892,-210.12343814403332
336, user,-8.4158215e-05,0.9999158453262033,-210.12352230224832
337, stories,-0.0002930927,0.9997069502474695,-210.1238153949483
338,""",",-0.12034598,0.8866136330614869,-210.2441613749483
339, and,-0.8547239,0.42540062798275,-211.09888527494832
340," """,-0.059743714,0.9420059255808763,-211.15862898894832
341,each,-0.7915706,0.45313254612256426,-211.95019958894832
342, function,-0.0017041935,0.9982972578131861,-211.9519037824483
343,""",",-2.9076543,0.054603663577132505,-214.8595580824483
344, so,-0.1473175,0.8630199250865993,-215.00687558244832
345, probably,-0.8152725,0.44251872457752073,-215.8221480824483
346, one,-0.07597745,0.9268371065004861,-215.89812553244832
347, function,-0.004195816,0.9958129741377221,-215.9023213484483
348, per,-9.858122e-05,0.9999014236389688,-215.9024199296683
349, story,-0.08041197,0.92273612846998,-215.9828318996683
350,".

",-0.0420751,0.9587977721559134,-216.0249069996683
351,But,-0.6391608,0.5277351135718512,-216.66406779966832
352, to,-2.9762683,0.050982731583320375,-219.6403360996683
353, output,-1.2600204,0.2836482400166521,-220.9003564996683
354, only,-0.059826583,0.941927865726245,-220.9601830826683
355, valid,-0.42698386,0.6524740830746172,-221.3871669426683
356, Python,-0.007555599,0.9924728727858657,-221.3947225416683
357, code,-0.0018076047,0.9981940280334487,-221.3965301463683
358,".

",-0.2821817,0.7541366454549866,-221.6787118463683
359,I,-0.39319134,0.6748995999415193,-222.07190318636827
360, need,-0.43151096,0.6495269436838749,-222.50341414636827
361, to,-0.000313948,0.9996861012765165,-222.50372809436828
362, create,-0.6652139,0.5141635363630491,-223.16894199436828
363, a,-0.07244856,0.9301135904728189,-223.24139055436828
364, file,-1.9593266,0.1409533069262255,-225.20071715436828
365, with,-0.0064323056,0.9935883373932708,-225.20714945996826
366, many,-0.98541063,0.37328591306669545,-226.19256008996825
367, function,-3.1306984,0.0436872754026203,-229.32325848996825
368, definitions,-0.0065411506,0.9934801961561105,-229.32979964056824
369,".

",-0.039504904,0.9612652399343027,-229.36930454456825
370,Let,-1.7329543,0.17676143153547288,-231.10225884456824
371, me,-0.0013147291,0.9986861347776733,-231.10357357366823
372, try,-0.25724828,0.7731762257397151,-231.36082185366823
373, to,-0.0018314032,0.9981702727955432,-231.3626532568682
374, start,-0.93198574,0.39377100666698905,-232.2946389968682
375, writing,-1.0719888,0.34232701998494114,-233.36662779686822
376, some,-0.39462835,0.6739304589668161,-233.76125614686822
377, functions,-2.061205,0.1273004803571165,-235.82246114686822
378,".

",-0.21914741,0.8032033092266979,-236.04160855686823
379,For,-1.1456783,0.3180081396963956,-237.1872868568682
380, example,-0.35126176,0.7037995031839916,-237.5385486168682
381,":

",-0.11363135,0.8925869474154828,-237.6521799668682
382,def,-0.0034450488,0.9965608785719683,-237.6556250156682
383, process,-0.00032646095,0.9996735923325776,-237.65595147661818
384,_de,-0.39317128,0.674913138563286,-238.04912275661817
385,let,-0.0005956306,0.9994045467526919,-238.04971838721818
386,ions,-3.3020428e-05,0.9999669801171683,-238.04975140764617
387,"():

",-1.0576835,0.3472593055036641,-239.10743490764617
388,   ,-0.0022313716,0.9977711160589674,-239.10966627924617
389, #,-0.021041501,0.9791783268464699,-239.13070778024618
390, Assume,-3.3028703,0.03677745343382667,-242.43357808024618
391, deleting,-4.2062726,0.014901809953779505,-246.63985068024618
392, records,-0.3485113,0.7057379401401466,-246.9883619802462
393, for,-2.2703612,0.10327487046217736,-249.2587231802462
394, a,-0.43178138,0.649351322354594,-249.69050456024618
395, date,-2.47844,0.08387396697588471,-252.1689445602462
396,"

",-0.0012710358,0.998729771623878,-252.17021559604618
397,   ,-0.0025473547,0.9974558870547665,-252.17276295074618
398, date,-0.88436276,0.4129772550730486,-253.05712571074616
399, =,-0.005226164,0.994787468635941,-253.06235187474616
400," """,-0.22946034,0.794962496225245,-253.29181221474616
401,12,-0.029921198,0.9705220096106366,-253.32173341274617
402,-,-0.0006145734,0.9993856154115505,-253.32234798614616
403,19,-0.00015531764,0.9998446944211602,-253.32250330378616
404,-,-0.00020084748,0.9997991726885048,-253.32270415126615
405,201,-0.00023100091,0.9997690257686559,-253.32293515217614
406,7,-3.087473e-05,0.9999691257466196,-253.32296602690613
407,"""

",-0.001428656,0.9985723640431617,-253.32439468290613
408,   ,-0.0011564955,0.9988441729831966,-253.32555117840613
409, #,-0.04016897,0.9606271082757,-253.36572014840613
410, Simulate,-0.46948755,0.6253226327734631,-253.83520769840612
411, processing,-0.3616073,0.6965558516226482,-254.19681499840613
412,"

",-0.29399064,0.7452834672638953,-254.49080563840613
413,   ,-0.0028279335,0.9971760613373415,-254.49363357190612
414, deletions,-0.9969505,0.3690030018056638,-255.4905840719061
415, =,-0.040490825,0.9603179753884172,-255.53107489690612
416, get,-1.0408094,0.35316871148706486,-256.5718842969061
417,_de,-0.050762165,0.9505047069386519,-256.6226464619061
418,let,-0.031822,0.9686789915947993,-256.65446846190605
419,ions,-8.59462e-05,0.9999140574932689,-256.65455440810604
420,(date,-0.6929191,0.5001140532861469,-257.347473508106
421,")

",-0.026675196,0.9736774444982443,-257.374148704106
422,   ,-0.0026463985,0.9973571001255774,-257.376795102606
423, for,-0.07718788,0.9257159137612205,-257.453982982606
424, item,-3.6374614,0.026319072829189584,-261.091444382606
425, in,-0.00017021637,0.9998297981159844,-261.09161459897604
426, deletions,-0.00034910307,0.9996509578593863,-261.09196370204603
427,":

",-0.0012792507,0.9987215671923764,-261.09324295274604
428,       ,-0.008321849,0.9917126817324857,-261.10156480174606
429, delete,-0.08528556,0.9182500314797779,-261.18685036174605
430,_item,-0.39308497,0.6749713928302021,-261.57993533174607
431,(item,-0.0007401349,0.9992601389322733,-261.5806754666461
432,")

",-0.0012447237,0.9987560506472286,-261.58192019034607
433,But,-1.707958,0.18123549790628116,-263.2898781903461
434, I,-0.5144224,0.5978458106504815,-263.8043005903461
435, need,-0.06588135,0.9362419428082698,-263.8701819403461
436, to,-0.2042031,0.8152967675973184,-264.07438504034604
437, define,-0.017546307,0.9826067330415493,-264.091931347346
438, those,-0.6082389,0.5443086073789576,-264.700170247346
439, too,-1.7839489,0.16797352521552492,-266.484119147346
440,".

",-0.28300935,0.753512742482638,-266.767128497346
441,This,-0.13434044,0.8742923698382186,-266.901468937346
442, could,-1.251981,0.2859377926606971,-268.153449937346
443, get,-0.123776786,0.8835770456391662,-268.277226723346
444, long,-0.4482786,0.6387267099798815,-268.725505323346
445,".

",-0.037420142,0.9632713395720038,-268.762925465346
446,Many,-2.4181957,0.08908220356295599,-271.181121165346
447, are,-0.2381243,0.788104723588074,-271.41924546534597
448, UI,-0.48193288,0.6175885129145506,-271.90117834534595
449, or,-1.4264448,0.24016122748418886,-273.32762314534597
450, design,-0.75462246,0.4701880960390618,-274.082245605346
451, related,-0.122271955,0.884907680707679,-274.20451756034595
452,",",-0.007767,0.9922630852035196,-274.21228456034595
453, so,-1.1964824,0.3022555582736235,-275.40876696034593
454, maybe,-2.6905525,0.06784344551139124,-278.09931946034595
455, skip,-1.6508522,0.19188631340644915,-279.7501716603459
456, or,-0.34866902,0.705626639929593,-280.0988406803459
457, make,-3.3691647,0.03441837500816046,-283.4680053803459
458, dummy,-1.28877,0.27560957446693657,-284.7567753803459
459, functions,-0.23935324,0.7871367850600777,-284.9961286203459
460,".

",-0.046996854,0.9540903991540454,-285.0431254743459
461,For,-1.8911523,0.15089782904875415,-286.9342777743459
462, UI,-0.46885002,0.6257214218180178,-287.4031277943459
463, ones,-2.0900896,0.12367605394656078,-289.4932173943459
464,",",-0.027289953,0.9730790534248931,-289.52050734734587
465, perhaps,-0.1676991,0.8456082399268645,-289.68820644734586
466, functions,-0.23535374,0.790291242553407,-289.92356018734586
467, that,-0.115922384,0.8905443411046933,-290.03948257134584
468, return,-0.3776138,0.6854951877930219,-290.41709637134585
